AUTH_CDT,MERCH_CAT_CD,TRAN_FRAUD,ZIP_CD,ECI_IND,APPROVED_AMT,DECLINE_RES1,AUTH_CD,ADFLAG,MCC_Description,ECI_Description,TRAN_FRAUD_N,TRAN_FRAUD_Y,ADFLAG_BINARY
2023-11-28,4816,N,L5M7L,6,38.85,0,05318E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-01,5541,N,L5M7L,0,20.0,0,01633E,approved,Service Stations,Authentication Failed/Unavailable,1,0,1
2023-12-01,4816,N,L5M7L,6,27.52,8997,07007E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-02,4111,N,L5M7L,0,20.0,0,09731E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2023-12-02,4816,N,L5M7L,6,28.23,0,03638E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-03,4816,N,L5M7L,6,9.02,0,03762E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-03,4816,N,L5M7L,0,41.29,0,05145E,approved,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,1
2023-12-05,5814,N,L5M7L,2,11.37,8997,05187E,approved,Fast Food Restaurants,Authentication Successful,1,0,1
2023-12-06,5814,N,L5M7L,0,21.91,7,05277E,decline,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,0
2023-12-06,5814,N,L5M7L,0,13.67,7,05364E,decline,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,0
2023-12-08,5734,N,L5M7L,0,11.29,0,09035E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2023-12-08,5541,N,L5M7L,0,100.0,0,07990E,approved,Service Stations,Authentication Failed/Unavailable,1,0,1
2023-12-11,4816,N,L5M7L,6,27.52,8997,02944E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,17.46,0,02955E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,12.0,0,03100E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,13.0,0,03261E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,9.81,0,03401E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,11.39,0,03548E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,4.54,0,03701E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,14.38,0,05060E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,15.34,0,05204E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,13.47,0,05362E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,27.15,0,05666E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,37.37,0,05815E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,10.62,0,05975E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,18.11,0,05963E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,4816,N,L5M7L,6,5.71,0,06112E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-13,5734,N,L5M7L,0,12.82,7,01167E,decline,Computer Software Stores,Authentication Failed/Unavailable,1,0,0
2023-12-13,5399,N,L5M7L,0,27.52,9004,01305E,approved,Miscellaneous General Merchandise,Authentication Failed/Unavailable,1,0,1
2023-12-14,4111,N,L5M7L,0,20.0,0,01127E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2023-12-14,4816,N,L5M7L,6,72.3,0,05097E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-15,4814,N,L5M7L,0,99.24,0,01252E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-12-16,4816,N,L5M7L,6,29.37,0,03762E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-16,4816,N,L5M7L,6,37.84,0,02993E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-17,4816,N,L5M7L,6,32.96,0,01852E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-17,4816,N,L5M7L,6,21.46,0,02430E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-17,4816,N,L5M7L,6,7.9,0,05195E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-17,4816,N,L5M7L,6,15.81,0,05241E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-18,4816,N,L5M7L,6,22.99,0,07945E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-19,4816,N,L5M7L,6,118.64,8997,08633E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-20,5399,N,L5M7L,0,0.76,0,05562E,approved,Miscellaneous General Merchandise,Authentication Failed/Unavailable,1,0,1
2023-12-21,4816,N,L5M7L,6,20.22,0,06256E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-21,4816,N,L5M7L,0,15.59,7,09541E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-12-21,4816,N,L5M7L,6,67.79,0,06891E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-27,4816,N,L5M7L,6,90.38,0,03015E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-27,4816,N,L5M7L,6,67.79,0,06066E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-05,5812,N,L5M7L,0,22.74,0,02897E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-07,4816,N,L5M7L,6,31.5,0,09201E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-07,4816,N,L5M7L,6,22.57,0,09292E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-08,4816,N,L5M7L,6,11.18,0,07306E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-09,4816,N,L5M7L,6,28.44,0,06977E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-11,8398,N,L5M7L,0,27.52,8997,07670E,approved,Charitable and Social Service Organizations,Authentication Failed/Unavailable,1,0,1
2024-01-14,4814,N,L5M7L,0,95.26,0,07369E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2024-01-24,5734,N,L5M7L,0,79.99,0,02361E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2024-01-24,7997,N,L5M7L,0,27.52,8997,03445E,approved,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,1
2024-01-25,4816,N,L5M7L,0,26.32,7,07271E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2024-01-26,4816,N,L5M7L,6,72.68,0,02791E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-29,4816,N,L5M7L,6,2.68,0,00306E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-29,4816,N,L5M7L,6,25.98,0,05008E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-30,4816,N,L5M7L,6,5.73,0,03731E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-30,4816,N,L5M7L,6,35.93,0,05088E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-30,4816,N,L5M7L,6,35.93,0,05269E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-30,4816,N,L5M7L,6,7.63,0,05407E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-30,4816,N,L5M7L,6,68.14,0,05572E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-30,4816,N,L5M7L,6,42.72,0,05694E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-04,8099,N,V5N1T,7,18.0,0,04151E,approved,Health Practitioners,Authentication Failed/Unavailable,1,0,1
2023-11-09,5691,N,V5N1T,0,135.41,8997,08573E,approved,Men’s and Boys’ Clothing Stores,Authentication Failed/Unavailable,1,0,1
2023-11-10,5960,N,V5N1T,0,14.69,0,04344E,approved,Direct Marketing - Television,Authentication Failed/Unavailable,1,0,1
2023-11-10,4816,N,V5N1T,6,25.75,0,07666E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-10,4816,N,V5N1T,6,78.39,0,08094E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-11,4816,N,V5N1T,6,18.39,0,06365E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-12,4816,N,V5N1T,6,25.75,0,05055E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-14,5621,N,V5N1T,6,109.95,0,01212E,approved,Women's Clothing Stores,Authentication Attempted,1,0,1
2023-11-16,4899,N,V5N1T,7,23.72,0,01674E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-11-19,7997,N,V5N1T,0,47.25,0,00936E,approved,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,1
2023-11-20,5999,N,V5N1T,0,66.12,0,04301E,approved,Miscellaneous Retail Stores,Authentication Failed/Unavailable,1,0,1
2023-11-21,5812,N,V5N1T,0,15.62,7,09060E,decline,Restaurants,Authentication Failed/Unavailable,1,0,0
2023-11-27,7999,N,V5N1T,0,8.74,7,09179E,decline,Recreational Services,Authentication Failed/Unavailable,1,0,0
2023-11-27,5621,N,V5N1T,6,8.93,48,0,decline,Women's Clothing Stores,Authentication Attempted,1,0,0
2023-11-27,5621,N,V5N1T,6,46.76,0,01677E,approved,Women's Clothing Stores,Authentication Attempted,1,0,1
2023-12-05,4816,N,V5N1T,6,43.56,0,07311E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-07,5812,N,V5N1T,0,12.15,7,00642E,decline,Restaurants,Authentication Failed/Unavailable,1,0,0
2023-12-09,5812,N,V5N1T,0,16.91,7,04209E,decline,Restaurants,Authentication Failed/Unavailable,1,0,0
2023-12-10,5960,N,V5N1T,0,14.69,0,01591E,approved,Direct Marketing - Television,Authentication Failed/Unavailable,1,0,1
2023-12-10,5812,N,V5N1T,0,9.46,7,05308E,decline,Restaurants,Authentication Failed/Unavailable,1,0,0
2023-12-16,4899,N,V5N1T,7,23.72,8997,09557E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-12-19,7997,N,V5N1T,0,47.25,0,05006E,approved,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,1
2023-12-19,5942,N,V5N1T,0,11.01,7,09148E,decline,Book Stores,Authentication Failed/Unavailable,1,0,0
2023-12-19,4789,N,V5N1T,0,23.04,7,09378E,decline,Transportation Services,Authentication Failed/Unavailable,1,0,0
2023-12-19,8299,N,V5N1T,0,16.49,48,0,decline,Schools and Educational Services,Authentication Failed/Unavailable,1,0,0
2023-12-21,4789,Y,V5N1T,0,19.98,7,01810E,decline,Transportation Services,Authentication Failed/Unavailable,0,1,0
2023-12-21,5818,Y,V5N1T,0,1.21,7,02688E,decline,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,0,1,0
2023-12-21,5818,Y,V5N1T,0,4.67,9022,0,decline,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,0,1,0
2023-12-27,4816,N,V5N1T,0,24.41,560,0,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-12-27,4816,N,V5N1T,6,25.96,560,0,decline,Prepaid Telephone Cards,Authentication Attempted,1,0,0
2023-12-27,4816,N,V5N1T,6,1.04,560,0,decline,Prepaid Telephone Cards,Authentication Attempted,1,0,0
2023-12-28,4816,N,V5N1T,6,6.87,560,0,decline,Prepaid Telephone Cards,Authentication Attempted,1,0,0
2023-12-28,4816,N,V5N1T,6,4.93,560,0,decline,Prepaid Telephone Cards,Authentication Attempted,1,0,0
2024-01-04,5816,Y,V5N1T,0,2.52,124,0,decline,Fast Food Restaurants,Authentication Failed/Unavailable,0,1,0
2024-01-19,7997,N,V5N1T,0,22.69,505,0,decline,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,0
2024-01-19,5816,N,V5N1T,0,19.56,505,0,decline,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,0
2024-01-20,7997,N,V5N1T,0,16.16,505,0,decline,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,0
2024-01-21,7997,N,V5N1T,0,24.4,505,0,decline,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,0
2024-01-22,7997,N,V5N1T,0,3.55,505,0,decline,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,0
2024-01-23,7997,N,V5N1T,0,17.84,505,0,decline,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,0
2024-01-24,7997,N,V5N1T,0,8.25,505,0,decline,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,0
2024-01-25,7997,N,V5N1T,0,12.27,505,0,decline,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,0
2024-01-26,7997,N,V5N1T,0,9.92,505,0,decline,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,0
2024-01-29,7997,N,V5N1T,0,11.62,505,0,decline,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,0
2023-11-13,4812,N,L1H5W,0,37.29,0,02319E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-11-27,5816,N,L1H5W,0,2.0,0,05572E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-27,9399,N,L1H5W,0,60.0,0,06167E,approved,Government Services - Not Elsewhere Classified,Authentication Failed/Unavailable,1,0,1
2023-11-27,5999,N,L1H5W,0,6.74,7,07537E,decline,Miscellaneous Retail Stores,Authentication Failed/Unavailable,1,0,0
2023-11-27,5816,N,L1H5W,0,14.12,7,00164E,decline,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,0
2023-11-27,5816,N,L1H5W,6,9.48,0,02216E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2023-11-28,5970,N,L1H5W,0,20.33,0,04596E,approved,"Cameos, Medals, and Coins",Authentication Failed/Unavailable,1,0,1
2023-12-06,5970,N,L1H5W,0,12.64,0,06600E,approved,"Cameos, Medals, and Coins",Authentication Failed/Unavailable,1,0,1
2023-12-08,5964,N,L1H5W,0,65.49,0,07406E,approved,Direct Marketing - Catalog Merchants,Authentication Failed/Unavailable,1,0,1
2023-12-13,4812,N,L1H5W,0,31.64,0,01218E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-12-17,5964,N,L1H5W,0,49.8,0,04213E,approved,Direct Marketing - Catalog Merchants,Authentication Failed/Unavailable,1,0,1
2023-12-24,9399,N,L1H5W,0,35.0,0,06063E,approved,Government Services - Not Elsewhere Classified,Authentication Failed/Unavailable,1,0,1
2024-01-01,5816,N,L1H5W,0,2.0,0,09606E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-01,5712,N,L1H5W,2,27.52,9010,01021E,approved,Furniture Stores,Authentication Successful,1,0,1
2024-01-01,5816,N,L1H5W,0,2.0,0,07340E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-01,5943,N,L1H5W,0,26.51,0,00354E,approved,Stationery Stores,Authentication Failed/Unavailable,1,0,1
2024-01-12,4812,N,L1H5W,0,31.64,0,08092E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-11-01,7299,N,L6A2S,0,91.81,0,08197E,approved,Miscellaneous Personal Services,Authentication Failed/Unavailable,1,0,1
2023-11-03,5812,N,L6A2S,6,29.18,0,05281E,approved,Restaurants,Authentication Attempted,1,0,1
2023-11-04,5815,N,L6A2S,7,12.42,0,04522E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2023-11-08,5818,N,L6A2S,2,4.55,8997,02310E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Successful,1,0,1
2023-11-16,7999,N,L6A2S,0,7.25,0,00280E,approved,Recreational Services,Authentication Failed/Unavailable,1,0,1
2023-11-23,5968,N,L6A2S,6,5.64,0,05728E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-11-26,5691,N,L6A2S,0,27.52,9004,04461E,approved,Men’s and Boys’ Clothing Stores,Authentication Failed/Unavailable,1,0,1
2023-11-27,5621,N,L6A2S,0,50.85,0,03316E,approved,Women's Clothing Stores,Authentication Failed/Unavailable,1,0,1
2023-11-27,5691,N,L6A2S,0,38.42,0,04421E,approved,Men’s and Boys’ Clothing Stores,Authentication Failed/Unavailable,1,0,1
2023-11-27,5691,N,L6A2S,0,44.04,0,09111E,approved,Men’s and Boys’ Clothing Stores,Authentication Failed/Unavailable,1,0,1
2023-11-27,4816,N,L6A2S,6,15.36,0,07309E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-28,4816,N,L6A2S,6,72.47,0,07074E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-30,4816,N,L6A2S,6,27.71,0,02218E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-01,4816,N,L6A2S,6,25.68,0,06027E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-02,4121,N,L6A2S,6,14.08,0,07432E,approved,Taxi Services,Authentication Attempted,1,0,1
2023-12-03,4121,N,L6A2S,6,9.94,0,05245E,approved,Taxi Services,Authentication Attempted,1,0,1
2023-12-03,4121,N,L6A2S,6,14.41,0,07423E,approved,Taxi Services,Authentication Attempted,1,0,1
2023-12-04,5815,N,L6A2S,7,12.42,0,04696E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2023-12-04,6540,N,L6A2S,0,10.0,0,08983E,approved,Stored Value Cards,Authentication Failed/Unavailable,1,0,1
2023-12-16,4121,N,L6A2S,6,10.71,0,01313E,approved,Taxi Services,Authentication Attempted,1,0,1
2023-12-17,4121,N,L6A2S,0,64.76,0,03519E,approved,Taxi Services,Authentication Failed/Unavailable,1,0,1
2023-12-17,7999,N,L6A2S,0,7.25,0,01087E,approved,Recreational Services,Authentication Failed/Unavailable,1,0,1
2023-12-19,5812,N,L6A2S,6,56.51,0,06252E,approved,Restaurants,Authentication Attempted,1,0,1
2023-12-21,7999,N,L6A2S,0,7.25,0,08399E,approved,Recreational Services,Authentication Failed/Unavailable,1,0,1
2023-12-23,5968,N,L6A2S,6,5.64,0,08509E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-12-23,8398,N,L6A2S,2,5.0,8997,08094E,approved,Charitable and Social Service Organizations,Authentication Successful,1,0,1
2023-12-26,4816,N,L6A2S,0,2.55,7,05315E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-12-27,4816,N,L6A2S,6,26.07,0,06873E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-02,4816,N,L6A2S,6,20.33,0,02265E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-03,5812,N,L6A2S,6,27.14,0,08352E,approved,Restaurants,Authentication Attempted,1,0,1
2024-01-04,5815,N,L6A2S,7,12.42,0,04428E,approved,Digital Goods Media,Authentication Failed/Unavailable,1,0,1
2024-01-04,7999,N,L6A2S,0,7.25,0,01513E,approved,Recreational Services,Authentication Failed/Unavailable,1,0,1
2024-01-06,7299,N,L6A2S,0,14.99,0,08105E,approved,Miscellaneous Personal Services,Authentication Failed/Unavailable,1,0,1
2024-01-08,8220,N,L6A2S,0,26.97,7,09187E,decline,Colleges and Universities,Authentication Failed/Unavailable,1,0,0
2024-01-08,8220,N,L6A2S,2,125.0,8997,09276E,approved,Colleges and Universities,Authentication Successful,1,0,1
2024-01-15,8220,N,L6A2S,0,8.36,7,02913E,decline,Colleges and Universities,Authentication Failed/Unavailable,1,0,0
2024-01-15,8220,N,L6A2S,2,125.0,8997,03006E,approved,Colleges and Universities,Authentication Successful,1,0,1
2024-01-18,7999,N,L6A2S,0,7.25,0,00398E,approved,Recreational Services,Authentication Failed/Unavailable,1,0,1
2024-01-18,7523,N,L6A2S,2,1.5,8997,04870E,approved,Parking Lots and Garages,Authentication Successful,1,0,1
2024-01-18,7523,N,L6A2S,2,1.5,8997,00292E,approved,Parking Lots and Garages,Authentication Successful,1,0,1
2024-01-20,7922,N,L6A2S,2,27.52,9010,01012E,approved,Theatrical Producers and Ticket Agencies,Authentication Successful,1,0,1
2024-01-21,5812,N,L6A2S,6,47.01,0,05794E,approved,Restaurants,Authentication Attempted,1,0,1
2024-01-23,5968,N,L6A2S,6,5.64,0,00126E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2024-01-27,4816,N,L6A2S,6,18.49,0,03220E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-28,7523,N,L6A2S,2,4.0,8997,08192E,approved,Parking Lots and Garages,Authentication Successful,1,0,1
2024-01-29,5812,N,L6A2S,0,40.19,0,07373E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-29,8220,N,L6A2S,0,30.65,0,03487E,approved,Colleges and Universities,Authentication Failed/Unavailable,1,0,1
2023-11-05,5814,N,V4N6V,0,10.0,0,02706E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-07,4812,N,V4N6V,0,67.2,0,05391E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-11-10,7997,N,V4N6V,7,19.95,0,04433E,approved,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,1
2023-11-10,5814,N,V4N6V,0,10.0,0,09744E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-18,5814,N,V4N6V,0,12.07,7,00701E,decline,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,0
2023-11-18,5814,N,V4N6V,0,23.66,0,01059E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-22,7841,N,V4N6V,0,2.89,0,06125E,approved,Video Tape Rental,Authentication Failed/Unavailable,1,0,1
2023-11-24,7997,N,V4N6V,7,19.95,0,03822E,approved,"Membership Clubs (Sports, Recreation)",Authentication Failed/Unavailable,1,0,1
2023-12-01,5814,N,V4N6V,0,6.03,0,03528E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-02,9399,N,V4N6V,0,8.15,0,00034E,approved,Government Services - Not Elsewhere Classified,Authentication Failed/Unavailable,1,0,1
2023-12-04,5816,N,V4N6V,0,1.33,7,08103E,decline,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,0
